PID; W; D; Wr; Dr; tot; Target; X; Y; Time; Browser; OS; Invisible; Block
0; 27; 180; 6; 40; 10; 9; 780; 407; 1427991841650; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 788; 404; 1427991841667; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 794; 402; 1427991841684; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 799; 401; 1427991841701; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 800; 401; 1427991841718; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 801; 401; 1427991841736; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 802; 400; 1427991841752; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 803; 399; 1427991841769; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 806; 397; 1427991841786; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 810; 394; 1427991841803; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 817; 388; 1427991841820; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 825; 383; 1427991841838; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 833; 377; 1427991841855; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 839; 374; 1427991841872; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 843; 372; 1427991841889; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 847; 371; 1427991841905; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 851; 369; 1427991841922; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 855; 367; 1427991841939; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 858; 364; 1427991841956; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 861; 363; 1427991841973; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 863; 362; 1427991841991; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 864; 362; 1427991842008; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 863; 362; 1427991842088; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 861; 362; 1427991842105; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 858; 362; 1427991842122; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 853; 362; 1427991842139; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 849; 362; 1427991842156; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 833; 362; 1427991842173; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 808; 362; 1427991842190; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 776; 364; 1427991842206; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 740; 371; 1427991842224; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 713; 375; 1427991842241; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 688; 378; 1427991842257; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 671; 381; 1427991842274; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 657; 383; 1427991842291; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 648; 386; 1427991842309; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 638; 389; 1427991842326; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 631; 393; 1427991842343; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 623; 397; 1427991842360; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 613; 402; 1427991842377; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 604; 408; 1427991842393; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 593; 413; 1427991842411; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 586; 417; 1427991842428; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 580; 421; 1427991842445; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 574; 423; 1427991842462; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 572; 426; 1427991842479; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 570; 427; 1427991842496; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 569; 429; 1427991842519; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 568; 433; 1427991842531; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 566; 438; 1427991842548; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 564; 444; 1427991842565; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 562; 448; 1427991842582; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 559; 454; 1427991842599; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 556; 457; 1427991842616; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 554; 460; 1427991842633; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 551; 461; 1427991842650; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 551; 461; 1427991842666; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 5; 553; 461; 1427991842761; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 560; 459; 1427991842781; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 586; 451; 1427991842795; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 618; 443; 1427991842812; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 656; 433; 1427991842829; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 692; 427; 1427991842847; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 717; 425; 1427991842864; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 747; 424; 1427991842881; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 769; 424; 1427991842898; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 785; 424; 1427991842914; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 799; 424; 1427991842931; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 809; 424; 1427991842949; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 819; 426; 1427991842966; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 829; 427; 1427991842984; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 839; 428; 1427991843000; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 847; 429; 1427991843018; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 855; 429; 1427991843033; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 866; 429; 1427991843050; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 871; 430; 1427991843067; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 876; 431; 1427991843085; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 881; 432; 1427991843102; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 884; 433; 1427991843119; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 889; 435; 1427991843136; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 891; 436; 1427991843154; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 895; 438; 1427991843171; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 899; 441; 1427991843188; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 902; 443; 1427991843204; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 904; 445; 1427991843222; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 906; 446; 1427991843238; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 907; 448; 1427991843255; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 0; 905; 448; 1427991843352; Chrome; MacOS; 1; 1
